customer_id,customer_name,city,state,annual_income,signup_date,loyalty_status,days_since_signup,days_since_last_purchase,transaction_id,transaction_date,store_id,store_type,payment_method,total_items,total_sales_per_transaction,total_profit_per_transaction,total_cost,product_id,product_name,category,unit_price,quantity,satisfaction_score,store_sales,store_profit,daily_footfall,purchase_frequency,total_items_bought,cumulative_spending,cumulative_cost,average_order_value
CUST00540,Tamanna Mahal,Bhagalpur,Bihar,5996288,15-12-2020,Regular,1531,36,TRANS01466,24-12-2022,STORE0033,Online,Debit Card,3,186000,33480,152520,PROD0004,"LG Smart TV 55""",Electronics,62000,3,4,237300,43155,303,35,155,2420410,1998722,69154.57
CUST01034,Tanish Roy,Tirupati,Andhra Pradesh,935516,02-10-2022,Regular,875,5,TRANS06758,26-02-2024,STORE0033,Online,Debit Card,3,186000,33480,152520,PROD0004,"LG Smart TV 55""",Electronics,62000,3,5,355200,59530,303,18,53,714300,589211,39683.33
CUST00994,Zayan Jhaveri,Bhopal,Madhya Pradesh,556206,17-07-2021,Regular,1317,6,TRANS04008,22-12-2024,STORE0033,Online,Cash,5,175000,31500,143500,PROD0017,Pepperfry Dining Set,Furniture,35000,5,3,447400,77140,303,24,76,1348530,1116549.5,56188.75
CUST01196,Isaac Banik,Varanasi,Uttar Pradesh,935516,16-11-2022,Regular,830,56,TRANS05315,25-09-2023,STORE0033,Online,Debit Card,3,105000,18900,86100,PROD0017,Pepperfry Dining Set,Furniture,35000,3,3,330000,56555,303,24,71,769900,630315,32079.17
CUST00924,Baghyawati Bhatt,Chandigarh,Chandigarh,556206,09-04-2023,Regular,686,18,TRANS09004,06-10-2022,STORE0033,Online,Cash,4,96000,14400,81600,PROD0016,Godrej Interio Sofa,Furniture,24000,4,2,284600,47838,303,27,81,1285960,1057240,47628.15
CUST00112,Maanas Radhakrishnan,Shimla,Himachal Pradesh,935516,01-10-2020,Regular,1606,63,TRANS04462,25-05-2022,STORE0033,Online,Cash,3,12900,2580,10320,PROD0012,Manyavar Kurta Set,Clothing,4300,3,2,417430,76120.5,303,30,85,1666530,1380824.5,55551
CUST00335,Manya Grewal,Durgapur,West Bengal,556206,13-03-2022,Regular,1078,63,TRANS08214,24-07-2024,STORE0033,Online,Cash,2,10000,2200,7800,PROD0005,JBL Bluetooth Speaker,Electronics,5000,2,4,279100,48050,303,25,60,1465700,1220765,58628
CUST01396,Nandini Narula,Dimapur,Nagaland,6130613,16-07-2022,Regular,953,22,TRANS01759,10-06-2021,STORE0033,Online,Cash,6,9600,2400,7200,PROD0013,H&M Cotton Shirt,Clothing,1600,6,4,907590,152939.5,303,31,168,2675490,2215098,86306.13
CUST00881,Januja Kapadia,Rohtak,Haryana,935516,22-02-2022,At Risk,1097,421,TRANS00217,06-11-2023,STORE0033,Online,UPI,2,54000,10800,43200,PROD0002,"Mi Smart TV 32""",Electronics,27000,2,4,542600,96768,303,20,64,613230,499357.5,30661.5
CUST00250,Samarth Shah,Ranchi,Jharkhand,935516,10-07-2022,Regular,959,29,TRANS02949,05-09-2023,STORE0033,Online,Debit Card,3,7500,1875,5625,PROD0030,Prestige Induction,Appliances,2500,3,3,330000,56555,303,26,86,1433300,1181275,55126.92
CUST01475,Ira Brar,Aizawl,Mizoram,556206,17-12-2022,Regular,799,38,TRANS01053,10-08-2023,STORE0033,Online,UPI,5,21500,4300,17200,PROD0012,Manyavar Kurta Set,Clothing,4300,5,5,106300,19100,303,29,92,1171300,962065,40389.66
CUST01270,Ira Bhargava,Ujjain,Madhya Pradesh,556206,14-02-2021,Regular,1470,13,TRANS00256,18-07-2023,STORE0033,Online,Debit Card,2,5000,1100,3900,PROD0011,Levi’s Men’s Jeans,Clothing,2500,2,4,416600,72753,303,25,81,1382770,1136688,55310.8
CUST00674,Gaurangi Sachar,Jamshedpur,Jharkhand,6130613,02-10-2020,Regular,1605,63,TRANS01242,30-08-2022,STORE0033,Online,UPI,2,5000,1250,3750,PROD0003,boAt Rockerz Headphones,Electronics,2500,2,4,105400,18390,303,26,135,3168400,2591490,121861.54
CUST01032,Chaaya Chaudhuri,Vasco da Gama,Goa,935516,13-02-2018,Regular,2567,63,TRANS08964,26-10-2021,STORE0033,Online,UPI,5,12500,2750,9750,PROD0011,Levi’s Men’s Jeans,Clothing,2500,5,5,255600,48255,303,25,82,1166200,960885,46648
CUST00893,Max Bedi,Ambala,Haryana,935516,02-10-2020,Regular,1605,16,TRANS06659,08-12-2024,STORE0033,Online,UPI,1,40000,6000,34000,PROD0001,"Samsung LED TV 40""",Electronics,40000,1,4,447400,77140,303,23,54,506200,413350,22008.7
CUST00481,Sathvik Shanker,Thiruvananthapuram,Kerala,935516,16-06-2018,Regular,2444,7,TRANS06896,15-02-2021,STORE0033,Online,Credit Card,3,1200,360,840,PROD0031,Hot Wheels Track Set,Toys,400,3,4,53600,9895,303,23,69,827800,687422,35991.3
CUST00781,Bhavika Rajan,Haridwar,Uttarakhand,5996288,23-07-2020,VIP,1676,105,TRANS08281,17-09-2024,STORE0033,Online,UPI,2,1000,300,700,PROD0021,Lakmé Foundation,Beauty,500,2,4,461600,72120,303,20,87,836400,694724,41820
CUST01078,Nathaniel Balan,Agartala,Tripura,5996288,24-08-2018,Regular,2375,31,TRANS01856,05-12-2023,STORE0033,Online,Debit Card,7,2800,840,1960,PROD0031,Hot Wheels Track Set,Toys,400,7,3,571900,100020,303,28,133,2447950,2020953,87426.79
CUST00085,Yauvani Chand,Alappuzha,Kerala,556206,04-03-2021,Regular,1452,15,TRANS03317,17-05-2024,STORE0033,Online,Wallet,5,15000,3000,12000,PROD0033,Barbie Dreamhouse,Toys,3000,5,3,303800,55150,303,39,122,1598380,1309925,40984.1
CUST00809,Nilima Desai,Dimapur,Nagaland,5996288,05-05-2021,Regular,1390,26,TRANS05734,10-07-2024,STORE0033,Online,UPI,4,80000,13600,66400,PROD0019,Urban Ladder Bed,Furniture,20000,4,5,279100,48050,303,22,100,1831780,1516881,83262.73
CUST00305,Anamika Chakrabarti,Durg,Chhattisgarh,935516,15-05-2020,Regular,1745,27,TRANS00206,17-10-2021,STORE0033,Online,UPI,1,8000,1600,6400,PROD0015,Biba Salwar Suit,Clothing,8000,1,5,255600,48255,303,31,87,1879850,1550068.5,60640.32
CUST00335,Manya Grewal,Durgapur,West Bengal,556206,13-03-2022,Regular,1078,63,TRANS03296,18-08-2021,STORE0033,Online,Credit Card,5,310000,55800,254200,PROD0004,"LG Smart TV 55""",Electronics,62000,5,3,683150,121989,303,25,60,1465700,1220765,58628
CUST00534,Ayushman Dube,Gandhinagar,Gujarat,556206,27-06-2019,Regular,2068,16,TRANS00461,11-10-2023,STORE0033,Online,UPI,1,5500,1100,4400,PROD0018,Nilkamal Chair Set,Furniture,5500,1,5,208800,34975,303,22,63,668800,544700,30400
CUST00853,Laban Desai,Dibrugarh,Assam,935516,04-07-2020,VIP,1695,153,TRANS01029,13-06-2021,STORE0033,Online,Debit Card,5,120000,18000,102000,PROD0016,Godrej Interio Sofa,Furniture,24000,5,5,907590,152939.5,303,22,63,1241600,1028680,56436.36
CUST00109,Tanay Bhargava,Nagpur,Maharashtra,935516,28-02-2022,Regular,1091,29,TRANS06926,25-03-2022,STORE0033,Online,Cash,5,175000,31500,143500,PROD0017,Pepperfry Dining Set,Furniture,35000,5,2,500000,91260,303,26,67,1390990,1152140.5,53499.62
CUST00595,Frederick Seth,Mysore,Karnataka,556206,26-11-2022,Regular,820,36,TRANS00934,24-02-2022,STORE0033,Online,Cash,3,15000,3300,11700,PROD0005,JBL Bluetooth Speaker,Electronics,5000,3,3,335140,60302,303,25,72,1190200,987114,47608
CUST00442,Advik Swamy,Leh,Ladakh,6130613,16-03-2020,Regular,1805,27,TRANS02307,17-12-2021,STORE0033,Online,UPI,3,60000,10200,49800,PROD0019,Urban Ladder Bed,Furniture,20000,3,5,318350,61765,303,28,120,1238560,1015985.5,44234.29
CUST00867,Saanvi Nagy,Mandi,Himachal Pradesh,935516,01-03-2021,VIP,1455,105,TRANS02415,19-04-2021,STORE0033,Online,Cash,1,6500,1170,5330,PROD0014,Raymond Suit,Clothing,6500,1,2,70300,15460,303,24,70,764730,625601.5,31863.75
CUST00537,Aarini Raman,Panaji,Goa,556206,03-09-2020,Regular,1634,27,TRANS08155,08-11-2023,STORE0033,Online,UPI,2,48000,7200,40800,PROD0016,Godrej Interio Sofa,Furniture,24000,2,5,542600,96768,303,28,77,1038000,847560,37071.43
CUST01087,Anthony Thakur,Jabalpur,Madhya Pradesh,935516,16-06-2021,Regular,1348,61,TRANS06149,19-06-2022,STORE0033,Online,UPI,1,8000,1440,6560,PROD0027,LG Microwave Oven,Appliances,8000,1,5,98400,16040,303,20,62,950300,792440,47515
CUST00368,Anya Warrior,Madurai,Tamil Nadu,556206,02-06-2018,Regular,2458,45,TRANS06022,19-12-2023,STORE0033,Online,Cash,3,12900,2580,10320,PROD0012,Manyavar Kurta Set,Clothing,4300,3,4,571900,100020,303,22,72,927930,757984.5,42178.64
CUST00059,Tarak Misra,Korba,Chhattisgarh,935516,22-06-2019,Regular,2073,70,TRANS02772,26-08-2021,STORE0033,Online,Wallet,3,19500,3510,15990,PROD0014,Raymond Suit,Clothing,6500,3,5,683150,121989,303,37,100,1282880,1063871,34672.43
CUST00525,Amruta Halder,Kota,Rajasthan,935516,13-02-2020,Regular,1837,6,TRANS03115,31-05-2023,STORE0033,Online,UPI,5,12500,3125,9375,PROD0003,boAt Rockerz Headphones,Electronics,2500,5,4,97500,19205,303,29,84,1415500,1169610,48810.34
CUST00085,Yauvani Chand,Alappuzha,Kerala,556206,04-03-2021,Regular,1452,15,TRANS02699,02-12-2023,STORE0033,Online,UPI,2,26000,4160,21840,PROD0020,IKEA Bookshelf,Furniture,13000,2,4,571900,100020,303,39,122,1598380,1309925,40984.1
CUST00376,Frado Sarkar,Dibrugarh,Assam,556206,22-03-2021,Regular,1434,46,TRANS09829,24-04-2024,STORE0033,Online,UPI,4,96000,14400,81600,PROD0016,Godrej Interio Sofa,Furniture,24000,4,4,153100,24988,303,35,114,2157280,1787994.5,61636.57
CUST00520,Omaja Bir,Champhai,Mizoram,5996288,11-10-2020,Regular,1596,30,TRANS09307,21-07-2024,STORE0033,Online,Cash,4,100000,15000,85000,PROD0028,Bajaj Water Heater,Appliances,25000,4,2,279100,48050,303,18,92,956700,796850,53150
CUST00582,Rachana Kuruvilla,Nainital,Uttarakhand,556206,20-10-2020,Regular,1587,5,TRANS03517,02-03-2021,STORE0033,Online,Wallet,5,15000,3000,12000,PROD0033,Barbie Dreamhouse,Toys,3000,5,4,470470,80771,303,23,67,888030,724459.5,38610
CUST00650,Joshua Mishra,Mumbai,Maharashtra,935516,01-10-2024,Regular,145,21,TRANS03888,02-06-2024,STORE0033,Online,UPI,3,81000,16200,64800,PROD0002,"Mi Smart TV 32""",Electronics,27000,3,4,136500,28522,303,23,64,1108070,912890,48176.96
CUST00085,Yauvani Chand,Alappuzha,Kerala,556206,04-03-2021,Regular,1452,15,TRANS06341,14-07-2024,STORE0033,Online,UPI,1,1600,400,1200,PROD0013,H&M Cotton Shirt,Clothing,1600,1,5,279100,48050,303,39,122,1598380,1309925,40984.1
CUST00250,Samarth Shah,Ranchi,Jharkhand,935516,10-07-2022,Regular,959,29,TRANS04634,22-03-2023,STORE0033,Online,UPI,5,200000,30000,170000,PROD0001,"Samsung LED TV 40""",Electronics,40000,5,5,460000,75350,303,26,86,1433300,1181275,55126.92
CUST00109,Tanay Bhargava,Nagpur,Maharashtra,935516,28-02-2022,Regular,1091,29,TRANS04142,27-12-2023,STORE0033,Online,UPI,4,108000,21600,86400,PROD0002,"Mi Smart TV 32""",Electronics,27000,4,4,571900,100020,303,26,67,1390990,1152140.5,53499.62
CUST01154,Michael Dhar,Manali,Himachal Pradesh,5996288,22-01-2018,Regular,2589,0,TRANS09878,15-09-2024,STORE0033,Online,UPI,4,20000,4400,15600,PROD0005,JBL Bluetooth Speaker,Electronics,5000,4,4,461600,72120,303,25,129,2179640,1798533,87185.6
CUST00009,Charvi Iyengar,Gwalior,Madhya Pradesh,935516,05-09-2019,Regular,1998,45,TRANS00946,25-04-2022,STORE0033,Online,Debit Card,1,600,168,432,PROD0034,Nerf Blaster,Toys,600,1,3,503800,81838,303,21,60,1074800,882871,51180.95
CUST00726,Bhavini Dayal,Kargil,Ladakh,935516,16-05-2023,Regular,649,13,TRANS00558,28-10-2023,STORE0033,Online,UPI,4,100000,15000,85000,PROD0028,Bajaj Water Heater,Appliances,25000,4,5,208800,34975,303,28,76,1600200,1326195,57150
CUST01194,Pooja Seth,Guntur,Andhra Pradesh,556206,10-05-2021,Regular,1385,25,TRANS08897,09-03-2023,STORE0033,Online,UPI,2,40000,6800,33200,PROD0019,Urban Ladder Bed,Furniture,20000,2,4,460000,75350,303,33,94,852400,706566,25830.3
CUST00957,Guneet Vaidya,Vijayawada,Andhra Pradesh,5996288,05-07-2018,Regular,2425,66,TRANS01455,07-07-2023,STORE0033,Online,Wallet,2,80000,12000,68000,PROD0001,"Samsung LED TV 40""",Electronics,40000,2,4,416600,72753,303,23,113,1867200,1532620,81182.61
CUST00291,Manya Banik,Visakhapatnam,Andhra Pradesh,935516,17-09-2018,Regular,2351,39,TRANS08145,15-01-2024,STORE0033,Online,UPI,1,8000,1600,6400,PROD0015,Biba Salwar Suit,Clothing,8000,1,4,222600,43050,303,31,81,901680,738675,29086.45
CUST00894,Bhavna Dhawan,Haldwani,Uttarakhand,935516,04-03-2019,Regular,2183,90,TRANS00769,24-06-2024,STORE0033,Online,UPI,5,25000,5500,19500,PROD0005,JBL Bluetooth Speaker,Electronics,5000,5,4,136500,28522,303,21,75,1258320,1044826.5,59920
CUST00537,Aarini Raman,Panaji,Goa,556206,03-09-2020,Regular,1634,27,TRANS03301,03-01-2021,STORE0033,Online,Cash,5,2500,625,1875,PROD0006,Aashirvaad Atta 10kg,Groceries,500,5,3,577450,99467.5,303,28,77,1038000,847560,37071.43
CUST01087,Anthony Thakur,Jabalpur,Madhya Pradesh,935516,16-06-2021,Regular,1348,61,TRANS02771,11-12-2023,STORE0033,Online,Debit Card,4,1600,480,1120,PROD0031,Hot Wheels Track Set,Toys,400,4,3,571900,100020,303,20,62,950300,792440,47515
CUST01194,Pooja Seth,Guntur,Andhra Pradesh,556206,10-05-2021,Regular,1385,25,TRANS01585,02-04-2022,STORE0033,Online,Credit Card,1,27000,5400,21600,PROD0002,"Mi Smart TV 32""",Electronics,27000,1,4,503800,81838,303,33,94,852400,706566,25830.3
CUST00541,Bachittar Lal,Prayagraj,Uttar Pradesh,556206,15-02-2021,Regular,1469,18,TRANS05499,01-03-2023,STORE0033,Online,UPI,5,100000,17000,83000,PROD0019,Urban Ladder Bed,Furniture,20000,5,4,460000,75350,303,29,88,1525580,1249991,52606.21
CUST00059,Tarak Misra,Korba,Chhattisgarh,935516,22-06-2019,Regular,2073,70,TRANS04708,31-03-2021,STORE0033,Online,Debit Card,2,5000,1100,3900,PROD0011,Levi’s Men’s Jeans,Clothing,2500,2,3,470470,80771,303,37,100,1282880,1063871,34672.43
CUST01169,Chaitanya Goda,Vijayawada,Andhra Pradesh,556206,14-12-2023,Regular,437,54,TRANS08292,11-11-2021,STORE0033,Online,Wallet,2,70000,12600,57400,PROD0017,Pepperfry Dining Set,Furniture,35000,2,3,184500,34035,303,22,70,842950,690512.5,38315.91
CUST00902,Harish Sharma,Ranchi,Jharkhand,935516,10-10-2021,Regular,1232,38,TRANS06744,23-08-2022,STORE0033,Online,Credit Card,5,100000,17000,83000,PROD0019,Urban Ladder Bed,Furniture,20000,5,3,105400,18390,303,27,89,1802500,1497445,66759.26
CUST00059,Tarak Misra,Korba,Chhattisgarh,935516,22-06-2019,Regular,2073,70,TRANS01453,24-03-2023,STORE0033,Online,Cash,2,40000,6800,33200,PROD0019,Urban Ladder Bed,Furniture,20000,2,2,460000,75350,303,37,100,1282880,1063871,34672.43
CUST00620,Ronith Vohra,Manali,Himachal Pradesh,935516,13-10-2023,Regular,499,38,TRANS09949,02-01-2021,STORE0033,Online,UPI,4,22000,4400,17600,PROD0018,Nilkamal Chair Set,Furniture,5500,4,4,577450,99467.5,303,31,95,1188850,968942.5,38350
CUST00054,Aarini Gour,Puducherry,Puducherry,935516,23-08-2023,VIP,550,150,TRANS09536,28-01-2022,STORE0033,Online,Debit Card,4,22000,4400,17600,PROD0018,Nilkamal Chair Set,Furniture,5500,4,4,120100,23195,303,16,50,298850,246560,18678.12
CUST00540,Tamanna Mahal,Bhagalpur,Bihar,5996288,15-12-2020,Regular,1531,36,TRANS00877,19-04-2022,STORE0033,Online,Cash,8,320000,48000,272000,PROD0001,"Samsung LED TV 40""",Electronics,40000,8,4,503800,81838,303,35,155,2420410,1998722,69154.57
CUST01078,Nathaniel Balan,Agartala,Tripura,5996288,24-08-2018,Regular,2375,31,TRANS07697,25-12-2021,STORE0033,Online,Cash,5,350,105,245,PROD0007,Tata Tea Gold 250g,Groceries,70,5,2,318350,61765,303,28,133,2447950,2020953,87426.79
CUST01194,Pooja Seth,Guntur,Andhra Pradesh,556206,10-05-2021,Regular,1385,25,TRANS04617,09-10-2021,STORE0033,Online,UPI,2,1600,320,1280,PROD0010,Amul Cheese 1kg,Groceries,800,2,4,255600,48255,303,33,94,852400,706566,25830.3
CUST00808,Balhaar Gupta,Mysore,Karnataka,935516,13-11-2020,Regular,1563,84,TRANS05251,13-06-2021,STORE0033,Online,Wallet,3,3000,750,2250,PROD0032,Lego City Set,Toys,1000,3,4,907590,152939.5,303,20,50,631400,521685,31570
CUST00509,Omaja Sabharwal,Naharlagun,Arunachal Pradesh,935516,04-05-2020,Regular,1756,11,TRANS03751,05-11-2023,STORE0033,Online,UPI,5,310000,55800,254200,PROD0004,"LG Smart TV 55""",Electronics,62000,5,5,542600,96768,303,41,115,1911000,1563875,46609.76
CUST00525,Amruta Halder,Kota,Rajasthan,935516,13-02-2020,Regular,1837,6,TRANS02857,23-10-2021,STORE0033,Online,Debit Card,1,6500,1170,5330,PROD0014,Raymond Suit,Clothing,6500,1,5,255600,48255,303,29,84,1415500,1169610,48810.34
CUST01394,Priya Bhagat,Rohtak,Haryana,5996288,05-07-2019,Regular,2060,54,TRANS09858,28-09-2024,STORE0033,Online,Cash,2,8600,1720,6880,PROD0012,Manyavar Kurta Set,Clothing,4300,2,3,461600,72120,303,29,136,2200400,1805276,75875.86
CUST01021,Brinda Nanda,Vadodara,Gujarat,556206,10-01-2021,Regular,1505,24,TRANS01472,07-12-2024,STORE0033,Online,UPI,1,2500,625,1875,PROD0003,boAt Rockerz Headphones,Electronics,2500,1,5,447400,77140,303,25,62,890390,734017.5,35615.6
CUST00370,Bhavini Dixit,Kavaratti,Lakshadweep,6130613,22-01-2022,Regular,1128,32,TRANS04601,03-09-2024,STORE0033,Online,UPI,7,175000,26250,148750,PROD0028,Bajaj Water Heater,Appliances,25000,7,5,461600,72120,303,26,137,2828120,2335598,108773.85
CUST00011,Unni Sarin,Gandhinagar,Gujarat,935516,14-06-2022,At Risk,985,217,TRANS07696,04-08-2021,STORE0033,Online,Debit Card,2,11000,2200,8800,PROD0018,Nilkamal Chair Set,Furniture,5500,2,4,683150,121989,303,22,70,1265740,1042468,57533.64
CUST00442,Advik Swamy,Leh,Ladakh,6130613,16-03-2020,Regular,1805,27,TRANS01226,08-01-2022,STORE0033,Online,UPI,3,39000,6240,32760,PROD0020,IKEA Bookshelf,Furniture,13000,3,5,120100,23195,303,28,120,1238560,1015985.5,44234.29
CUST00520,Omaja Bir,Champhai,Mizoram,5996288,11-10-2020,Regular,1596,30,TRANS00502,24-11-2022,STORE0033,Online,Debit Card,7,45500,8190,37310,PROD0014,Raymond Suit,Clothing,6500,7,4,55590,10421.5,303,18,92,956700,796850,53150
CUST00731,Shivansh Varma,Aurangabad,Maharashtra,556206,09-08-2023,Regular,564,28,TRANS06256,02-01-2021,STORE0033,Online,Cash,2,124000,22320,101680,PROD0004,"LG Smart TV 55""",Electronics,62000,2,3,577450,99467.5,303,23,68,1091000,900250,47434.78
CUST01242,Harita Mangat,Tura,Meghalaya,935516,06-06-2022,Regular,993,14,TRANS02252,16-01-2021,STORE0033,Online,Credit Card,1,5500,1100,4400,PROD0018,Nilkamal Chair Set,Furniture,5500,1,5,577450,99467.5,303,27,69,1181270,975532,43750.74
CUST01326,Ayushman Chandra,Raipur,Chhattisgarh,6130613,10-12-2020,VIP,1536,93,TRANS01537,14-04-2024,STORE0033,Online,UPI,3,39000,6240,32760,PROD0020,IKEA Bookshelf,Furniture,13000,3,5,153100,24988,303,24,131,2754600,2269030,114775
CUST01453,Rajeshri Mistry,Itanagar,Arunachal Pradesh,935516,13-10-2021,VIP,1229,139,TRANS03812,01-05-2021,STORE0033,Online,Debit Card,4,52000,8320,43680,PROD0020,IKEA Bookshelf,Furniture,13000,4,3,74120,13662,303,27,80,1477600,1204737,54725.93
CUST00509,Omaja Sabharwal,Naharlagun,Arunachal Pradesh,935516,04-05-2020,Regular,1756,11,TRANS09159,17-06-2024,STORE0033,Online,UPI,2,2000,500,1500,PROD0032,Lego City Set,Toys,1000,2,5,136500,28522,303,41,115,1911000,1563875,46609.76
CUST00059,Tarak Misra,Korba,Chhattisgarh,935516,22-06-2019,Regular,2073,70,TRANS05681,12-04-2021,STORE0033,Online,UPI,4,20000,4400,15600,PROD0005,JBL Bluetooth Speaker,Electronics,5000,4,4,70300,15460,303,37,100,1282880,1063871,34672.43
CUST00348,Odika Gokhale,Dharamshala,Himachal Pradesh,556206,05-02-2024,VIP,384,108,TRANS07434,23-03-2021,STORE0033,Online,Cash,5,120000,18000,102000,PROD0016,Godrej Interio Sofa,Furniture,24000,5,4,470470,80771,303,24,86,1344000,1121630,56000
CUST00505,Harsh Saxena,Tirupati,Andhra Pradesh,5996288,11-09-2021,Regular,1261,7,TRANS06424,14-04-2024,STORE0033,Online,UPI,5,3500,980,2520,PROD0009,Fortune Oil 5L,Groceries,700,5,4,153100,24988,303,24,119,1979000,1638148,82458.33
CUST00663,Yutika Dar,Kargil,Ladakh,5996288,17-12-2022,Regular,799,1,TRANS04682,06-11-2022,STORE0033,Online,Cash,2,10000,2200,7800,PROD0005,JBL Bluetooth Speaker,Electronics,5000,2,4,55590,10421.5,303,22,117,2002300,1650005,91013.64
CUST00254,Rachit Subramanian,Nagpur,Maharashtra,5996288,04-04-2020,Regular,1786,23,TRANS00172,29-04-2021,STORE0033,Online,Cash,7,7000,1750,5250,PROD0032,Lego City Set,Toys,1000,7,3,70300,15460,303,16,76,944800,790065,59050
CUST00112,Maanas Radhakrishnan,Shimla,Himachal Pradesh,935516,01-10-2020,Regular,1606,63,TRANS06287,02-09-2021,STORE0033,Online,Credit Card,5,100000,17000,83000,PROD0019,Urban Ladder Bed,Furniture,20000,5,3,129300,23126,303,30,85,1666530,1380824.5,55551
CUST00011,Unni Sarin,Gandhinagar,Gujarat,935516,14-06-2022,At Risk,985,217,TRANS03559,17-02-2022,STORE0033,Online,Debit Card,2,140,42,98,PROD0007,Tata Tea Gold 250g,Groceries,70,2,4,335140,60302,303,22,70,1265740,1042468,57533.64
CUST00537,Aarini Raman,Panaji,Goa,556206,03-09-2020,Regular,1634,27,TRANS04820,13-01-2024,STORE0033,Online,UPI,2,48000,7200,40800,PROD0016,Godrej Interio Sofa,Furniture,24000,2,5,222600,43050,303,28,77,1038000,847560,37071.43
CUST01196,Isaac Banik,Varanasi,Uttar Pradesh,935516,16-11-2022,Regular,830,56,TRANS03320,08-06-2021,STORE0033,Online,Cash,5,32500,5850,26650,PROD0014,Raymond Suit,Clothing,6500,5,4,907590,152939.5,303,24,71,769900,630315,32079.17
CUST00387,Vansha Parmar,Purnia,Bihar,935516,25-02-2023,Regular,729,11,TRANS04948,10-12-2021,STORE0033,Online,Credit Card,2,54000,10800,43200,PROD0002,"Mi Smart TV 32""",Electronics,27000,2,4,318350,61765,303,29,87,1127680,923756,38885.52
CUST01141,Logan Raman,Karimnagar,Telangana,935516,02-06-2018,Regular,2458,6,TRANS08834,07-03-2024,STORE0033,Online,UPI,5,27500,5500,22000,PROD0018,Nilkamal Chair Set,Furniture,5500,5,5,43000,8950,303,33,95,1252740,1032877.5,37961.82
CUST00576,Dakshesh Bhavsar,Agra,Uttar Pradesh,556206,08-12-2022,Regular,808,15,TRANS06417,11-04-2021,STORE0033,Online,Cash,4,10000,2500,7500,PROD0003,boAt Rockerz Headphones,Electronics,2500,4,4,70300,15460,303,20,69,1422100,1173546,71105
CUST00663,Yutika Dar,Kargil,Ladakh,5996288,17-12-2022,Regular,799,1,TRANS09438,31-01-2021,STORE0033,Online,Cash,6,120000,20400,99600,PROD0019,Urban Ladder Bed,Furniture,20000,6,4,577450,99467.5,303,22,117,2002300,1650005,91013.64
CUST00022,Tanveer Raghavan,Coimbatore,Tamil Nadu,935516,22-07-2019,Regular,2043,44,TRANS04381,02-09-2021,STORE0033,Online,Cash,1,4000,800,3200,PROD0026,Philips Air Fryer,Appliances,4000,1,3,129300,23126,303,33,102,1799500,1472470,54530.3
CUST01226,Adweta Khurana,Bishnupur,Manipur,6130613,25-04-2021,At Risk,1400,205,TRANS04304,24-05-2024,STORE0033,Online,Cash,3,120000,18000,102000,PROD0001,"Samsung LED TV 40""",Electronics,40000,3,2,303800,55150,303,22,105,1425100,1173810,64777.27
CUST00509,Omaja Sabharwal,Naharlagun,Arunachal Pradesh,935516,04-05-2020,Regular,1756,11,TRANS06541,20-12-2024,STORE0033,Online,UPI,3,12000,2400,9600,PROD0026,Philips Air Fryer,Appliances,4000,3,4,447400,77140,303,41,115,1911000,1563875,46609.76
CUST00194,Nandini Prashad,Kavaratti,Lakshadweep,556206,01-02-2020,Regular,1849,35,TRANS01136,14-11-2021,STORE0033,Online,UPI,1,8000,1600,6400,PROD0015,Biba Salwar Suit,Clothing,8000,1,4,184500,34035,303,24,82,1189700,983322,49570.83
CUST01059,Ryan Swamy,Mangan,Sikkim,556206,10-09-2020,VIP,1627,94,TRANS09406,17-10-2023,STORE0033,Online,UPI,3,4800,1200,3600,PROD0013,H&M Cotton Shirt,Clothing,1600,3,5,208800,34975,303,27,81,1447000,1183535,53592.59
